Date,Time,Symbol,Equity,Price
02/06/2024,21:22:00,BABA,1086.27,77.53000
02/06/2024,21:23:00,BABA,1086.27,77.58000
02/06/2024,21:24:00,BABA,1086.27,77.53000
02/06/2024,21:25:00,BABA,1086.27,77.53000
02/06/2024,21:26:00,BABA,1086.27,77.55000
02/06/2024,21:27:00,BABA,1086.27,77.54000
02/06/2024,21:28:00,BABA,1086.27,77.50000
02/06/2024,21:29:00,BABA,1086.27,77.53000
02/06/2024,21:30:00,BABA,1086.27,77.53000
02/06/2024,21:31:00,BABA,1086.27,77.51000
02/06/2024,21:32:00,BABA,1086.27,77.52000
02/06/2024,21:33:00,BABA,1086.27,77.54000
02/06/2024,21:34:00,BABA,1086.27,77.55000
02/06/2024,21:35:00,BABA,1086.27,77.56000
02/06/2024,21:36:00,BABA,1086.27,77.48000
02/06/2024,21:37:00,BABA,1086.27,77.46000
02/06/2024,21:38:00,BABA,1086.27,77.45000
02/06/2024,21:39:00,BABA,1086.27,77.49000
02/06/2024,21:40:00,BABA,1086.27,77.47000
02/06/2024,21:41:00,BABA,1086.27,77.55000
02/06/2024,21:42:00,BABA,1086.27,77.54000
02/06/2024,21:43:00,BABA,1086.27,77.63000
02/06/2024,21:44:00,BABA,1086.27,77.55000
02/06/2024,21:45:00,BABA,1086.27,77.59000
02/06/2024,21:46:00,BABA,1086.27,77.62000
02/06/2024,21:47:00,BABA,1086.27,77.62000
02/06/2024,21:48:00,BABA,1086.27,77.66000
02/06/2024,21:49:00,BABA,1086.27,77.65000
02/06/2024,21:50:00,BABA,1086.27,77.62000
02/06/2024,21:51:00,BABA,1086.27,77.60000
02/06/2024,21:52:00,BABA,1086.27,77.58000
02/06/2024,21:53:00,BABA,1086.27,77.61000
02/06/2024,21:54:00,BABA,1086.27,77.66000
02/06/2024,21:55:00,BABA,1086.27,77.66000
02/06/2024,21:56:00,BABA,1086.27,77.68000
02/06/2024,21:57:00,BABA,1086.27,77.68000
02/06/2024,21:58:00,BABA,1086.27,77.67000
02/06/2024,21:59:00,BABA,1086.27,77.66000
02/06/2024,22:00:00,BABA,1086.27,77.61000
02/06/2024,22:01:00,BABA,1086.27,77.59000
02/06/2024,22:02:00,BABA,1086.27,77.54000
02/06/2024,22:03:00,BABA,1086.27,77.55000
02/06/2024,22:04:00,BABA,1086.27,77.59000
02/06/2024,22:05:00,BABA,1086.27,77.60000
02/06/2024,22:06:00,BABA,1086.27,77.65000
02/06/2024,22:07:00,BABA,1086.27,77.62000
02/06/2024,22:08:00,BABA,1086.27,77.65000
02/06/2024,22:09:00,BABA,1086.27,77.64000
02/06/2024,22:10:00,BABA,1086.27,77.67000
02/06/2024,22:11:00,BABA,1086.27,77.69000
02/06/2024,22:12:00,BABA,1086.27,77.67000
02/06/2024,22:13:00,BABA,1086.27,77.68000
02/06/2024,22:14:00,BABA,1086.27,77.66000
02/06/2024,22:15:00,BABA,1086.27,77.61000
02/06/2024,22:16:00,BABA,1086.27,77.57000
02/06/2024,22:17:00,BABA,1086.27,77.58000
02/06/2024,22:18:00,BABA,1086.27,77.58000
02/06/2024,22:19:00,BABA,1086.27,77.55000
02/06/2024,22:20:00,BABA,1086.27,77.55000
02/06/2024,22:21:00,BABA,1086.27,77.57000
02/06/2024,22:22:00,BABA,1086.27,77.55000
02/06/2024,22:23:00,BABA,1086.27,77.57000
02/06/2024,22:24:00,BABA,1086.27,77.61000
02/06/2024,22:25:00,BABA,1086.27,77.62000
02/06/2024,22:26:00,BABA,1086.27,77.64000
02/06/2024,22:27:00,BABA,1086.27,77.70000
02/06/2024,22:28:00,BABA,1086.27,77.71000
02/06/2024,22:29:00,BABA,1086.27,77.68000
02/06/2024,22:30:00,BABA,1086.27,77.68000
02/06/2024,22:31:00,BABA,1086.27,77.67000
02/06/2024,22:32:00,BABA,1086.27,77.70000
02/06/2024,22:33:00,BABA,1086.27,77.67000
02/06/2024,22:34:00,BABA,1086.27,77.62000
02/06/2024,22:35:00,BABA,1086.27,77.66000
02/06/2024,22:36:00,BABA,1086.27,77.70000
02/06/2024,22:37:00,BABA,1086.27,77.79000
02/06/2024,22:38:00,BABA,1086.27,77.92000
02/06/2024,22:39:00,BABA,1086.27,77.99000
02/06/2024,22:40:00,BABA,1086.27,78.12000
02/06/2024,22:41:00,BABA,1086.27,78.26000
02/06/2024,22:42:00,BABA,1086.27,78.16000
02/06/2024,22:43:00,BABA,1086.27,78.07000
02/06/2024,22:44:00,BABA,1086.27,78.04000
02/06/2024,22:45:00,BABA,1086.27,77.93000
02/06/2024,22:46:00,BABA,1086.27,77.90000
02/06/2024,22:47:00,BABA,1086.27,77.96000
02/06/2024,22:48:00,BABA,1086.27,77.96000
02/06/2024,22:49:00,BABA,1086.27,77.99000
02/06/2024,22:50:00,BABA,1086.27,78.01000
02/06/2024,22:51:00,BABA,1086.27,77.96000
02/06/2024,22:52:00,BABA,1086.27,77.90000
02/06/2024,22:53:00,BABA,1086.27,77.93000
02/06/2024,22:54:00,BABA,1086.27,78.04000
02/06/2024,22:55:00,BABA,1086.27,78.10000
02/06/2024,22:56:00,BABA,1086.27,78.18000
02/06/2024,22:57:00,BABA,1086.27,78.23000
02/06/2024,22:58:00,BABA,1086.27,78.19000
02/06/2024,22:59:00,BABA,1086.27,78.22000
02/07/2024,16:30:00,BABA,1086.27,74.56000
02/07/2024,16:31:00,BABA,1086.27,74.31000
02/07/2024,16:32:00,BABA,1086.27,74.55000
02/07/2024,16:33:00,BABA,1086.27,74.89000
02/07/2024,16:34:00,BABA,1086.27,75.22000
02/07/2024,16:35:00,BABA,1086.27,75.53000
02/07/2024,16:36:00,BABA,1086.27,75.38000
02/07/2024,16:37:00,BABA,1086.27,75.40000
02/07/2024,16:38:00,BABA,1086.27,75.61000
02/07/2024,16:39:00,BABA,1086.27,75.96000
02/07/2024,16:40:00,BABA,1086.27,75.78000
02/07/2024,16:41:00,BABA,1086.27,75.70000
02/07/2024,16:42:00,BABA,1086.27,75.74000
02/07/2024,16:43:00,BABA,1086.27,75.45000
02/07/2024,16:44:00,BABA,1086.27,75.20000
02/07/2024,16:45:00,BABA,1086.27,75.07000
02/07/2024,16:46:00,BABA,1086.27,74.78000
02/07/2024,16:47:00,BABA,1086.27,75.07000
02/07/2024,16:48:00,BABA,1086.27,75.10000
02/07/2024,16:49:00,BABA,1086.27,74.97000
02/07/2024,16:50:00,BABA,1086.27,75.02000
02/07/2024,16:51:00,BABA,1086.27,75.25000
02/07/2024,16:52:00,BABA,1086.27,75.16000
02/07/2024,16:53:00,BABA,1086.27,74.81000
02/07/2024,16:54:00,BABA,1086.27,74.82000
02/07/2024,16:55:00,BABA,1086.27,74.68000
02/07/2024,16:56:00,BABA,1086.27,74.52000
02/07/2024,16:57:00,BABA,1086.27,74.50000
02/07/2024,16:58:00,BABA,1086.27,74.40000
02/07/2024,16:59:00,BABA,1086.27,74.49000
02/07/2024,17:00:00,BABA,1086.27,74.56000
02/07/2024,17:01:00,BABA,1086.27,74.24000
02/07/2024,17:02:00,BABA,1086.27,74.10000
02/07/2024,17:03:00,BABA,1086.27,73.77000
02/07/2024,17:04:00,BABA,1086.27,73.60000
02/07/2024,17:05:00,BABA,1086.27,73.72000
02/07/2024,17:06:00,BABA,1086.27,73.76000
02/07/2024,17:07:00,BABA,1086.27,73.75000
02/07/2024,17:08:00,BABA,1086.27,73.63000
02/07/2024,17:09:00,BABA,1086.27,73.46000
02/07/2024,17:10:00,BABA,1086.27,73.67000
02/07/2024,17:11:00,BABA,1086.27,73.73000
02/07/2024,17:12:00,BABA,1086.27,73.71000
02/07/2024,17:13:00,BABA,1086.27,73.94000
02/07/2024,17:14:00,BABA,1086.27,74.06000
02/07/2024,17:15:00,BABA,1086.27,74.04000
02/07/2024,17:16:00,BABA,1086.27,73.99000
02/07/2024,17:17:00,BABA,1086.27,73.96000
02/07/2024,17:18:00,BABA,1086.27,74.04000
02/07/2024,17:19:00,BABA,1086.27,73.68000
02/07/2024,17:20:00,BABA,1086.27,73.57000
02/07/2024,17:21:00,BABA,1086.27,73.72000
02/07/2024,17:22:00,BABA,1086.27,73.74000
02/07/2024,17:23:00,BABA,1086.27,73.76000
02/07/2024,17:24:00,BABA,1086.27,73.83000
02/07/2024,17:25:00,BABA,1086.27,73.99000
02/07/2024,17:26:00,BABA,1086.27,73.99000
02/07/2024,17:27:00,BABA,1086.27,73.90000
02/07/2024,17:28:00,BABA,1086.27,73.62000
02/07/2024,17:29:00,BABA,1086.27,73.64000
02/07/2024,17:30:00,BABA,1086.27,73.58000
02/07/2024,17:31:00,BABA,1086.27,73.70000
02/07/2024,17:32:00,BABA,1086.27,73.75000
02/07/2024,17:33:00,BABA,1086.27,73.82000
02/07/2024,17:34:00,BABA,1086.27,73.84000
02/07/2024,17:35:00,BABA,1086.27,74.23000
02/07/2024,17:36:00,BABA,1086.27,74.16000
02/07/2024,17:37:00,BABA,1086.27,73.97000
02/07/2024,17:38:00,BABA,1086.27,74.07000
02/07/2024,17:39:00,BABA,1086.27,74.07000
02/07/2024,17:40:00,BABA,1086.27,74.06000
02/07/2024,17:41:00,BABA,1086.27,73.91000
02/07/2024,17:42:00,BABA,1086.27,73.86000
02/07/2024,17:43:00,BABA,1086.27,73.62000
02/07/2024,17:44:00,BABA,1086.27,73.42000
02/07/2024,17:45:00,BABA,1086.27,73.61000
02/07/2024,17:46:00,BABA,1086.27,73.68000
02/07/2024,17:47:00,BABA,1086.27,73.66000
02/07/2024,17:48:00,BABA,1086.27,73.67000
02/07/2024,17:49:00,BABA,1086.27,73.70000
02/07/2024,17:50:00,BABA,1086.27,73.62000
02/07/2024,17:51:00,BABA,1086.27,73.64000
02/07/2024,17:52:00,BABA,1086.27,73.59000
02/07/2024,17:53:00,BABA,1086.27,73.72000
02/07/2024,17:54:00,BABA,1086.27,73.70000
02/07/2024,17:55:00,BABA,1086.27,73.74000
02/07/2024,17:56:00,BABA,1086.27,73.66000
02/07/2024,17:57:00,BABA,1086.27,73.60000
02/07/2024,17:58:00,BABA,1086.27,73.45000
02/07/2024,17:59:00,BABA,1086.27,73.47000
02/07/2024,18:00:00,BABA,1086.27,73.48000
02/07/2024,18:01:00,BABA,1086.27,73.58000
02/07/2024,18:02:00,BABA,1086.27,73.53000
02/07/2024,18:03:00,BABA,1086.27,73.54000
02/07/2024,18:04:00,BABA,1086.27,73.52000
02/07/2024,18:05:00,BABA,1086.27,73.37000
02/07/2024,18:06:00,BABA,1086.27,73.40000
02/07/2024,18:07:00,BABA,1086.27,73.29000
02/07/2024,18:08:00,BABA,1086.27,73.33000
02/07/2024,18:09:00,BABA,1086.27,73.24000
02/07/2024,18:10:00,BABA,1086.27,73.28000
02/07/2024,18:11:00,BABA,1086.27,73.20000
02/07/2024,18:12:00,BABA,1086.27,73.19000
02/07/2024,18:13:00,BABA,1086.27,73.15000
02/07/2024,18:14:00,BABA,1086.27,73.22000
02/07/2024,18:15:00,BABA,1086.27,73.27000
02/07/2024,18:16:00,BABA,1086.27,73.38000
02/07/2024,18:17:00,BABA,1086.27,73.53000
02/07/2024,18:18:00,BABA,1086.27,73.55000
02/07/2024,18:19:00,BABA,1086.27,73.63000
02/07/2024,18:20:00,BABA,1086.27,73.65000
02/07/2024,18:21:00,BABA,1086.27,73.62000
02/07/2024,18:22:00,BABA,1086.27,73.61000
02/07/2024,18:23:00,BABA,1086.27,73.60000
02/07/2024,18:24:00,BABA,1086.27,73.72000
02/07/2024,18:25:00,BABA,1086.27,73.80000
02/07/2024,18:26:00,BABA,1086.27,73.83000
02/07/2024,18:27:00,BABA,1086.27,73.83000
02/07/2024,18:28:00,BABA,1086.27,73.73000
02/07/2024,18:29:00,BABA,1086.27,73.75000
02/07/2024,18:30:00,BABA,1086.27,73.77000
02/07/2024,18:31:00,BABA,1086.27,73.72000
02/07/2024,18:32:00,BABA,1086.27,73.61000
02/07/2024,18:33:00,BABA,1086.27,73.54000
02/07/2024,18:34:00,BABA,1086.27,73.46000
02/07/2024,18:35:00,BABA,1086.27,73.41000
02/07/2024,18:36:00,BABA,1086.27,73.43000
02/07/2024,18:37:00,BABA,1086.27,73.40000
02/07/2024,18:38:00,BABA,1086.27,73.51000
02/07/2024,18:39:00,BABA,1086.27,73.48000
02/07/2024,18:40:00,BABA,1086.27,73.46000
02/07/2024,18:41:00,BABA,1086.27,73.49000
02/07/2024,18:42:00,BABA,1086.27,73.49000
02/07/2024,18:43:00,BABA,1086.27,73.51000
02/07/2024,18:44:00,BABA,1086.27,73.48000
02/07/2024,18:45:00,BABA,1086.27,73.47000
02/07/2024,18:46:00,BABA,1086.27,73.49000
02/07/2024,18:47:00,BABA,1086.27,73.48000
02/07/2024,18:48:00,BABA,1086.27,73.49000
02/07/2024,18:49:00,BABA,1086.27,73.49000
02/07/2024,18:50:00,BABA,1086.27,73.52000
02/07/2024,18:51:00,BABA,1086.27,73.54000
02/07/2024,18:52:00,BABA,1086.27,73.59000
02/07/2024,18:53:00,BABA,1086.27,73.59000
02/07/2024,18:54:00,BABA,1086.27,73.57000
02/07/2024,18:55:00,BABA,1086.27,73.55000
02/07/2024,18:56:00,BABA,1086.27,73.41000
02/07/2024,18:57:00,BABA,1086.27,73.43000
02/07/2024,18:58:00,BABA,1086.27,73.45000
02/07/2024,18:59:00,BABA,1086.27,73.44000
02/07/2024,19:00:00,BABA,1086.27,73.54000
02/07/2024,19:01:00,BABA,1086.27,73.49000
02/07/2024,19:02:00,BABA,1086.27,73.51000
02/07/2024,19:03:00,BABA,1086.27,73.56000
02/07/2024,19:04:00,BABA,1086.27,73.62000
02/07/2024,19:05:00,BABA,1086.27,73.69000
02/07/2024,19:06:00,BABA,1086.27,73.64000
02/07/2024,19:07:00,BABA,1086.27,73.63000
02/07/2024,19:08:00,BABA,1086.27,73.55000
02/07/2024,19:09:00,BABA,1086.27,73.58000
02/07/2024,19:10:00,BABA,1086.27,73.60000
02/07/2024,19:11:00,BABA,1086.27,73.63000
02/07/2024,19:12:00,BABA,1086.27,73.63000
02/07/2024,19:13:00,BABA,1086.27,73.63000
02/07/2024,19:14:00,BABA,1086.27,73.86000
02/07/2024,19:15:00,BABA,1086.27,73.94000
02/07/2024,19:16:00,BABA,1086.27,74.11000
02/07/2024,19:17:00,BABA,1086.27,73.98000
02/07/2024,19:18:00,BABA,1086.27,74.02000
02/07/2024,19:19:00,BABA,1086.27,73.95000
02/07/2024,19:20:00,BABA,1086.27,74.04000
02/07/2024,19:21:00,BABA,1086.27,73.99000
02/07/2024,19:22:00,BABA,1086.27,73.84000
02/07/2024,19:23:00,BABA,1086.27,73.82000
02/07/2024,19:24:00,BABA,1086.27,73.70000
02/07/2024,19:25:00,BABA,1086.27,73.65000
02/07/2024,19:26:00,BABA,1086.27,73.63000
02/07/2024,19:27:00,BABA,1086.27,73.62000
02/07/2024,19:28:00,BABA,1086.27,73.63000
02/07/2024,19:29:00,BABA,1086.27,73.62000
02/07/2024,19:30:00,BABA,1086.27,73.61000
02/07/2024,19:31:00,BABA,1086.27,73.60000
02/07/2024,19:32:00,BABA,1086.27,73.68000
02/07/2024,19:33:00,BABA,1086.27,73.67000
02/07/2024,19:34:00,BABA,1086.27,73.67000
02/07/2024,19:35:00,BABA,1086.27,73.74000
02/07/2024,19:36:00,BABA,1086.27,73.79000
02/07/2024,19:37:00,BABA,1086.27,73.86000
02/07/2024,19:38:00,BABA,1086.27,73.81000
02/07/2024,19:39:00,BABA,1086.27,73.73000
02/07/2024,19:40:00,BABA,1086.27,73.73000
02/07/2024,19:41:00,BABA,1086.27,73.69000
02/07/2024,19:42:00,BABA,1086.27,73.66000
02/07/2024,19:43:00,BABA,1086.27,73.63000
02/07/2024,19:44:00,BABA,1086.27,73.64000
02/07/2024,19:45:00,BABA,1086.27,73.62000
02/07/2024,19:46:00,BABA,1086.27,73.63000
02/07/2024,19:47:00,BABA,1086.27,73.63000
02/07/2024,19:48:00,BABA,1086.27,73.64000
02/07/2024,19:49:00,BABA,1086.27,73.57000
02/07/2024,19:50:00,BABA,1086.27,73.55000
02/07/2024,19:51:00,BABA,1086.27,73.63000
02/07/2024,19:52:00,BABA,1086.27,73.61000
02/07/2024,19:53:00,BABA,1086.27,73.69000
02/07/2024,19:54:00,BABA,1086.27,73.66000
02/07/2024,19:55:00,BABA,1086.27,73.68000
02/07/2024,19:56:00,BABA,1086.27,73.69000
02/07/2024,19:57:00,BABA,1086.27,73.68000
02/07/2024,19:58:00,BABA,1086.27,73.67000
02/07/2024,19:59:00,BABA,1086.27,73.68000
02/07/2024,20:00:00,BABA,1086.27,73.70000
02/07/2024,20:01:00,BABA,1086.27,73.68000
02/07/2024,20:02:00,BABA,1086.27,73.83000
02/07/2024,20:03:00,BABA,1086.27,73.77000
02/07/2024,20:04:00,BABA,1086.27,73.77000
02/07/2024,20:05:00,BABA,1086.27,73.82000
02/07/2024,20:06:00,BABA,1086.27,73.86000
02/07/2024,20:07:00,BABA,1086.27,73.83000
02/07/2024,20:08:00,BABA,1086.27,73.96000
02/07/2024,20:09:00,BABA,1086.27,73.98000
02/07/2024,20:10:00,BABA,1086.27,74.02000
02/07/2024,20:11:00,BABA,1086.27,73.94000
02/07/2024,20:12:00,BABA,1086.27,73.90000
02/07/2024,20:13:00,BABA,1086.27,73.87000
02/07/2024,20:14:00,BABA,1086.27,73.74000
02/07/2024,20:15:00,BABA,1086.27,73.72000
02/07/2024,20:16:00,BABA,1086.27,73.78000
02/07/2024,20:17:00,BABA,1086.27,73.77000
02/07/2024,20:18:00,BABA,1086.27,73.74000
02/07/2024,20:19:00,BABA,1086.27,73.70000
02/07/2024,20:20:00,BABA,1086.27,73.86000
02/07/2024,20:21:00,BABA,1086.27,73.80000
02/07/2024,20:22:00,BABA,1086.27,73.78000
02/07/2024,20:23:00,BABA,1086.27,73.79000
02/07/2024,20:24:00,BABA,1086.27,73.76000
02/07/2024,20:25:00,BABA,1086.27,73.76000
02/07/2024,20:26:00,BABA,1086.27,73.87000
02/07/2024,20:27:00,BABA,1086.27,73.85000
02/07/2024,20:28:00,BABA,1086.27,73.88000
02/07/2024,20:29:00,BABA,1086.27,73.95000
02/07/2024,20:30:00,BABA,1086.27,73.98000
02/07/2024,20:31:00,BABA,1086.27,74.03000
02/07/2024,20:32:00,BABA,1086.27,74.00000
02/07/2024,20:33:00,BABA,1086.27,73.90000
02/07/2024,20:34:00,BABA,1086.27,73.91000
02/07/2024,20:35:00,BABA,1086.27,73.89000
02/07/2024,20:36:00,BABA,1086.27,73.87000
02/07/2024,20:37:00,BABA,1086.27,73.91000
02/07/2024,20:38:00,BABA,1086.27,73.97000
02/07/2024,20:39:00,BABA,1086.27,73.92000
02/07/2024,20:40:00,BABA,1086.27,73.87000
02/07/2024,20:41:00,BABA,1086.27,73.90000
02/07/2024,20:42:00,BABA,1086.27,73.88000
02/07/2024,20:43:00,BABA,1086.27,73.87000
02/07/2024,20:44:00,BABA,1086.27,73.87000
02/07/2024,20:45:00,BABA,1086.27,73.85000
02/07/2024,20:46:00,BABA,1086.27,73.84000
02/07/2024,20:47:00,BABA,1086.27,73.89000
02/07/2024,20:48:00,BABA,1086.27,73.90000
02/07/2024,20:49:00,BABA,1086.27,73.89000
02/07/2024,20:50:00,BABA,1086.27,73.92000
02/07/2024,20:51:00,BABA,1086.27,73.87000
02/07/2024,20:52:00,BABA,1086.27,73.82000
02/07/2024,20:53:00,BABA,1086.27,73.85000
02/07/2024,20:54:00,BABA,1086.27,73.89000
02/07/2024,20:55:00,BABA,1086.27,73.86000
02/07/2024,20:56:00,BABA,1086.27,73.89000
02/07/2024,20:57:00,BABA,1086.27,73.86000
02/07/2024,20:58:00,BABA,1086.27,73.80000
02/07/2024,20:59:00,BABA,1086.27,73.81000
02/07/2024,21:00:00,BABA,1086.27,73.73000
02/07/2024,21:01:00,BABA,1086.27,73.74000
02/07/2024,21:02:00,BABA,1086.27,73.61000
02/07/2024,21:03:00,BABA,1086.27,73.61000
02/07/2024,21:04:00,BABA,1086.27,73.61000
02/07/2024,21:05:00,BABA,1086.27,73.62000
02/07/2024,21:06:00,BABA,1086.27,73.63000
02/07/2024,21:07:00,BABA,1086.27,73.70000
02/07/2024,21:08:00,BABA,1086.27,73.73000
02/07/2024,21:09:00,BABA,1086.27,73.71000
02/07/2024,21:10:00,BABA,1086.27,73.72000
02/07/2024,21:11:00,BABA,1086.27,73.77000
02/07/2024,21:12:00,BABA,1086.27,73.82000
02/07/2024,21:13:00,BABA,1086.27,73.80000
02/07/2024,21:14:00,BABA,1086.27,73.78000
02/07/2024,21:15:00,BABA,1086.27,73.78000
02/07/2024,21:16:00,BABA,1086.27,73.79000
02/07/2024,21:17:00,BABA,1086.27,73.75000
02/07/2024,21:18:00,BABA,1086.27,73.63000
02/07/2024,21:19:00,BABA,1086.27,73.61000
02/07/2024,21:20:00,BABA,1086.27,73.56000
02/07/2024,21:21:00,BABA,1086.27,73.57000
02/07/2024,21:22:00,BABA,1086.27,73.61000
02/07/2024,21:23:00,BABA,1086.27,73.61000
02/07/2024,21:24:00,BABA,1086.27,73.66000
02/07/2024,21:25:00,BABA,1086.27,73.67000
02/07/2024,21:26:00,BABA,1086.27,73.61000
02/07/2024,21:27:00,BABA,1086.27,73.57000
02/07/2024,21:28:00,BABA,1086.27,73.61000
02/07/2024,21:29:00,BABA,1086.27,73.63000
02/07/2024,21:30:00,BABA,1086.27,73.62000
02/07/2024,21:31:00,BABA,1086.27,73.60000
02/07/2024,21:32:00,BABA,1086.27,73.60000
02/07/2024,21:33:00,BABA,1086.27,73.57000
02/07/2024,21:34:00,BABA,1086.27,73.56000
02/07/2024,21:35:00,BABA,1086.27,73.59000
02/07/2024,21:36:00,BABA,1086.27,73.63000
02/07/2024,21:37:00,BABA,1086.27,73.60000
02/07/2024,21:38:00,BABA,1086.27,73.64000
02/07/2024,21:39:00,BABA,1086.27,73.67000
02/07/2024,21:40:00,BABA,1086.27,73.66000
02/07/2024,21:41:00,BABA,1086.27,73.69000
02/07/2024,21:42:00,BABA,1086.27,73.70000
02/07/2024,21:43:00,BABA,1086.27,73.67000
02/07/2024,21:44:00,BABA,1086.27,73.60000
02/07/2024,21:45:00,BABA,1086.27,73.61000
02/07/2024,21:46:00,BABA,1086.27,73.64000
02/07/2024,21:47:00,BABA,1086.27,73.68000
02/07/2024,21:48:00,BABA,1086.27,73.71000
02/07/2024,21:49:00,BABA,1086.27,73.68000
02/07/2024,21:50:00,BABA,1086.27,73.64000
02/07/2024,21:51:00,BABA,1086.27,73.63000
02/07/2024,21:52:00,BABA,1086.27,73.64000
02/07/2024,21:53:00,BABA,1086.27,73.58000
02/07/2024,21:54:00,BABA,1086.27,73.60000
02/07/2024,21:55:00,BABA,1086.27,73.59000
02/07/2024,21:56:00,BABA,1086.27,73.61000
02/07/2024,21:57:00,BABA,1086.27,73.57000
02/07/2024,21:58:00,BABA,1086.27,73.58000
02/07/2024,21:59:00,BABA,1086.27,73.55000
02/07/2024,22:00:00,BABA,1086.27,73.56000
02/07/2024,22:01:00,BABA,1086.27,73.63000
02/07/2024,22:02:00,BABA,1086.27,73.59000
02/07/2024,22:03:00,BABA,1086.27,73.57000
02/07/2024,22:04:00,BABA,1086.27,73.62000
02/07/2024,22:05:00,BABA,1086.27,73.60000
02/07/2024,22:06:00,BABA,1086.27,73.58000
02/07/2024,22:07:00,BABA,1086.27,73.58000
02/07/2024,22:08:00,BABA,1086.27,73.55000
02/07/2024,22:09:00,BABA,1086.27,73.52000
02/07/2024,22:10:00,BABA,1086.27,73.51000
02/07/2024,22:11:00,BABA,1086.27,73.54000
02/07/2024,22:12:00,BABA,1086.27,73.57000
02/07/2024,22:13:00,BABA,1086.27,73.59000
02/07/2024,22:14:00,BABA,1086.27,73.56000
02/07/2024,22:15:00,BABA,1086.27,73.62000
02/07/2024,22:16:00,BABA,1086.27,73.66000
02/07/2024,22:17:00,BABA,1086.27,73.63000
02/07/2024,22:18:00,BABA,1086.27,73.62000
02/07/2024,22:19:00,BABA,1086.27,73.65000
02/07/2024,22:20:00,BABA,1086.27,73.60000
02/07/2024,22:21:00,BABA,1086.27,73.59000
02/07/2024,22:22:00,BABA,1086.27,73.61000
02/07/2024,22:23:00,BABA,1086.27,73.60000
02/07/2024,22:24:00,BABA,1086.27,73.61000
02/07/2024,22:25:00,BABA,1086.27,73.60000
02/07/2024,22:26:00,BABA,1086.27,73.61000
02/07/2024,22:27:00,BABA,1086.27,73.61000
02/07/2024,22:28:00,BABA,1086.27,73.61000
02/07/2024,22:29:00,BABA,1086.27,73.60000
02/07/2024,22:30:00,BABA,1086.27,73.60000
02/07/2024,22:31:00,BABA,1086.27,73.61000
02/07/2024,22:32:00,BABA,1086.27,73.63000
02/07/2024,22:33:00,BABA,1086.27,73.61000
02/07/2024,22:34:00,BABA,1086.27,73.57000
02/07/2024,22:35:00,BABA,1086.27,73.51000
02/07/2024,22:36:00,BABA,1086.27,73.53000
02/07/2024,22:37:00,BABA,1086.27,73.51000
02/07/2024,22:38:00,BABA,1086.27,73.55000
02/07/2024,22:39:00,BABA,1086.27,73.58000
02/07/2024,22:40:00,BABA,1086.27,73.60000
02/07/2024,22:41:00,BABA,1086.27,73.65000
02/07/2024,22:42:00,BABA,1086.27,73.66000
02/07/2024,22:43:00,BABA,1086.27,73.66000
02/07/2024,22:44:00,BABA,1086.27,73.69000
02/07/2024,22:45:00,BABA,1086.27,73.70000
02/07/2024,22:46:00,BABA,1086.27,73.78000
02/07/2024,22:47:00,BABA,1086.27,73.77000
02/07/2024,22:48:00,BABA,1086.27,73.77000
02/07/2024,22:49:00,BABA,1086.27,73.79000
02/07/2024,22:50:00,BABA,1086.27,73.68000
02/07/2024,22:51:00,BABA,1086.27,73.71000
02/07/2024,22:52:00,BABA,1086.27,73.68000
02/07/2024,22:53:00,BABA,1086.27,73.68000
02/07/2024,22:54:00,BABA,1086.27,73.67000
02/07/2024,22:55:00,BABA,1086.27,73.67000
02/07/2024,22:56:00,BABA,1086.27,73.66000
02/07/2024,22:57:00,BABA,1086.27,73.64000
02/07/2024,22:58:00,BABA,1086.27,73.63000
02/07/2024,22:59:00,BABA,1086.27,73.67000
02/08/2024,16:30:00,BABA,1086.27,71.89000
02/08/2024,16:31:00,BABA,1086.27,71.80000
02/08/2024,16:32:00,BABA,1086.27,71.74000
02/08/2024,16:33:00,BABA,1086.27,71.90000
02/08/2024,16:34:00,BABA,1086.27,72.01000
02/08/2024,16:35:00,BABA,1086.27,71.93000
02/08/2024,16:36:00,BABA,1086.27,71.85000
02/08/2024,16:37:00,BABA,1086.27,71.77000
02/08/2024,16:38:00,BABA,1086.27,71.48000
02/08/2024,16:39:00,BABA,1086.27,71.36000
02/08/2024,16:40:00,BABA,1086.27,71.27000
02/08/2024,16:41:00,BABA,1086.27,71.05000
02/08/2024,16:42:00,BABA,1086.27,70.97000
02/08/2024,16:43:00,BABA,1086.27,70.88000
02/08/2024,16:44:00,BABA,1086.27,70.73000
02/08/2024,16:45:00,BABA,1086.27,70.67000
02/08/2024,16:46:00,BABA,1086.27,70.91000
02/08/2024,16:47:00,BABA,1086.27,70.96000
02/08/2024,16:48:00,BABA,1086.27,71.08000
02/08/2024,16:49:00,BABA,1086.27,71.02000
02/08/2024,16:50:00,BABA,1086.27,70.99000
02/08/2024,16:51:00,BABA,1086.27,71.05000
02/08/2024,16:52:00,BABA,1086.27,70.89000
02/08/2024,16:53:00,BABA,1086.27,71.00000
02/08/2024,16:54:00,BABA,1086.27,70.90000
02/08/2024,16:55:00,BABA,1086.27,70.97000
02/08/2024,16:56:00,BABA,1086.27,71.03000
02/08/2024,16:57:00,BABA,1086.27,71.15000
02/08/2024,16:58:00,BABA,1086.27,71.09000
