Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors,EntryScore,Pullback,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext
08/11/2022,17:38:00,SYM,16.25,1000.0,1000.0,0.0,0,17.07,91.16,srScore=0.00|maScore=90.00|rsiScore=-33.87|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=90.00|mfiScore=-6.12|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=0.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=48.57|ADX=0.00|SR=69.29|FVG=0.00|HTF=84.54|Candle=0.00|Breakout=0.00|Phase=15.60|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=70.90|AVWAP=0.00|Pullback=0.00|Swing=47.53|EMA=-43.92|FinalScore=17.07|Threshold=32.40|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,44.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:46:30,SYM,16.3,1000.0,1000.0,0.0,0,11.77,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=90.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=38.57|ADX=0.00|SR=22.15|FVG=0.00|HTF=84.63|Candle=0.00|Breakout=0.00|Phase=47.62|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=49.47|AVWAP=0.00|Pullback=0.00|Swing=0.00|EMA=-50.54|FinalScore=11.77|Threshold=32.40|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,11.34,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,74.34,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:50:01,SYM,16.3,1000.0,1000.0,0.0,0,11.28,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-38.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=25.57|ADX=0.00|SR=28.19|FVG=0.00|HTF=84.63|Candle=0.00|Breakout=0.00|Phase=47.62|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=49.43|AVWAP=0.00|Pullback=0.00|Swing=0.00|EMA=-50.55|FinalScore=11.28|Threshold=25.18|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,8.81,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,67.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:53:00,SYM,16.3,1000.0,1000.0,0.0,0,11.48,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-38.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=25.57|ADX=0.00|SR=21.52|FVG=0.00|HTF=84.63|Candle=0.00|Breakout=0.00|Phase=46.38|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=61.14|AVWAP=0.00|Pullback=0.00|Swing=0.00|EMA=-50.55|FinalScore=11.48|Threshold=25.18|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,8.81,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,67.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:54:30,SYM,16.32,1000.0,1000.0,0.0,0,19.92,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=90.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=28.29|ADX=96.10|SR=100.00|FVG=0.00|HTF=84.67|Candle=0.00|Breakout=0.00|Phase=46.38|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=74.38|AVWAP=0.00|Pullback=0.00|Swing=0.00|EMA=48.76|FinalScore=19.92|Threshold=26.84|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,9.4,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,70.93,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:57:30,SYM,16.29,1000.0,1000.0,0.0,0,13.27,91.16,srScore=0.00|maScore=90.00|rsiScore=-38.46|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=-90.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=19.11|ADX=91.56|SR=24.98|FVG=0.00|HTF=84.61|Candle=0.00|Breakout=0.00|Phase=46.38|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=72.05|AVWAP=0.00|Pullback=0.00|Swing=3.44|EMA=-48.46|FinalScore=13.27|Threshold=27.17|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,9.51,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,47.69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,17:58:59,SYM,16.32,1000.0,1000.0,0.0,0,19.73,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=90.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=N/A,Indicator=28.29|ADX=91.56|SR=100.00|FVG=0.00|HTF=84.67|Candle=0.00|Breakout=0.00|Phase=49.10|InstPhase=-100.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=74.21|AVWAP=0.00|Pullback=0.00|Swing=0.00|EMA=48.76|FinalScore=19.73|Threshold=27.17|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=false|SwingHigh=0.00|SwingLow=0.00|InGoldenZone=false|Strength=0.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,9.51,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,70.93,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:00:30,SYM,16.3,1000.0,1000.0,0.0,0,22.02,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=21.86|ADX=84.00|SR=21.40|FVG=100.00|HTF=85.93|Candle=0.00|Breakout=0.00|Phase=49.10|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=48.35|AVWAP=0.00|Pullback=30.00|Swing=0.00|EMA=-50.56|FinalScore=22.02|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,51.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:04:30,SYM,16.32,1000.0,1000.0,0.0,0,28.94,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=21.86|ADX=84.00|SR=100.00|FVG=100.00|HTF=85.96|Candle=0.00|Breakout=0.00|Phase=42.05|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=2.21|Bias=14.00|Fibonacci=0.00|VWAP=49.40|AVWAP=0.00|Pullback=50.00|Swing=0.00|EMA=48.75|FinalScore=28.94|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=50.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,71.32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:09:00,SYM,16.32,1000.0,1000.0,0.0,0,28.98,91.16,srScore=0.00|maScore=90.00|rsiScore=-90.00|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=90.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=21.86|ADX=84.00|SR=100.00|FVG=100.00|HTF=85.96|Candle=0.00|Breakout=0.00|Phase=26.46|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=2.21|Bias=14.00|Fibonacci=0.00|VWAP=49.37|AVWAP=16.38|Pullback=50.00|Swing=0.00|EMA=48.75|FinalScore=28.98|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=50.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,71.32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:13:30,SYM,16.32,1000.0,1000.0,0.0,0,27.63,81.16,srScore=0.00|maScore=90.00|rsiScore=-37.54|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=0.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.18|ADX=77.82|SR=0.00|FVG=100.00|HTF=85.96|Candle=0.00|Breakout=0.00|Phase=18.65|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=49.28|AVWAP=16.37|Pullback=50.00|Swing=100.00|EMA=37.99|FinalScore=27.63|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=50.00,-81.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,46.31,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:15:30,SYM,16.27,1000.0,1000.0,0.0,0,23.59,71.16,srScore=0.00|maScore=90.00|rsiScore=-20.49|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=0.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=20.39|ADX=0.00|SR=17.03|FVG=100.00|HTF=85.87|Candle=0.00|Breakout=0.00|Phase=18.65|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=46.56|AVWAP=27.16|Pullback=80.00|Swing=100.00|EMA=-44.19|FinalScore=23.59|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=true|Strength=80.00,-91.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,20.73,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:17:30,SYM,16.32,1000.0,1000.0,0.0,0,22.02,61.16,srScore=0.00|maScore=90.00|rsiScore=-37.54|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=0.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.18|ADX=0.00|SR=0.00|FVG=100.00|HTF=85.96|Candle=0.00|Breakout=0.00|Phase=18.65|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=49.24|AVWAP=16.39|Pullback=50.00|Swing=100.00|EMA=37.99|FinalScore=22.02|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=50.00,-81.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,46.31,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
08/11/2022,18:18:30,SYM,16.3,1000.0,1000.0,0.0,0,19.53,51.16,srScore=0.00|maScore=90.00|rsiScore=-30.17|macdScore=90.00|stochScore=0.00|bbScore=-90.00|atrScore=-90.00|sarScore=90.00|ichimokuScore=0.00|adxScore=0.00|volumeScore=0.00|mfiScore=-90.00|priceMAScore=90.00|emaScore=90.00|emaCrossScore=90.00|cciScore=36.00|breakoutScore=0.00|phaseScore=0.00|institutionalPhaseScore=0.00|orderBlockScore=0.00|sweepScore=0.00|htfScore=0.00|uhtfScore=0.00|fvgScore=0.00|pullbackScore=0.00|supportStrength=0.00|resistanceStrength=0.00|candleScore=0.00|candlePattern=|candleContext=|majorFactors=|nearestLevels=|confidence=0.00|fvgContext=BULL_FVG:84.0,Indicator=19.70|ADX=0.00|SR=0.00|FVG=100.00|HTF=85.93|Candle=0.00|Breakout=0.00|Phase=18.65|InstPhase=0.00|OrderBlock=0.00|Sweep=0.00|UHTF=0.00|MarketType=0.00|Bias=14.00|Fibonacci=0.00|VWAP=48.13|AVWAP=20.44|Pullback=30.00|Swing=100.00|EMA=-50.47|FinalScore=19.53|Threshold=21.60|StrategyType=MULTI_STRATEGY|ActiveStrategies=12|MainReason=,PullbackValid=true|SwingHigh=16.45|SwingLow=16.06|InGoldenZone=false|Strength=30.00,-86.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16,7.56,BALANCED_EXIT_STRATEGY,4.0,,0.0,0.0,35.26,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
