id,Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors_srScore,Factors_maScore,Factors_rsiScore,Factors_macdScore,Factors_stochScore,Factors_bbScore,Factors_atrScore,Factors_sarScore,Factors_ichimokuScore,Factors_adxScore,Factors_volumeScore,Factors_mfiScore,Factors_priceMAScore,Factors_emaScore,Factors_emaCrossScore,Factors_cciScore,Factors_breakoutScore,Factors_phaseScore,Factors_institutionalPhaseScore,Factors_orderBlockScore,Factors_sweepScore,Factors_htfScore,Factors_uhtfScore,Factors_fvgScore,Factors_pullbackScore,Factors_supportStrength,Factors_resistanceStrength,Factors_candleScore,Factors_candlePattern,Factors_candleContext,Factors_majorFactors,Factors_nearestLevels,Factors_confidence,Factors_fvgContext,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext,EntryScore_Indicator,EntryScore_ADX,EntryScore_SR,EntryScore_FVG,EntryScore_HTF,EntryScore_Candle,EntryScore_Breakout,EntryScore_Phase,EntryScore_InstPhase,EntryScore_OrderBlock,EntryScore_Sweep,EntryScore_UHTF,EntryScore_MarketType,EntryScore_Bias,EntryScore_Fibonacci,EntryScore_VWAP,EntryScore_AVWAP,EntryScore_Pullback,EntryScore_Swing,EntryScore_EMA,EntryScore_FinalScore,EntryScore_Threshold,EntryScore_StrategyType,EntryScore_ActiveStrategies,EntryScore_MainReason,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,Pullback_PullbackValid,Pullback_SwingHigh,Pullback_SwingLow,Pullback_InGoldenZone,Pullback_Strength,Factors_BULL_FVG,Factors_BEAR_FVG
1537,08/23/2022,19:59:40,SYM,13.02,1000.00,1000.00,0.00,0,8.27,-50.24,0.0,90.0,-5.75,90.0,90.0,-90.0,-90.0,-90.0,-90.0,0.0,90.0,-40.97,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,15.95,0.0,-54.27,-100.0,-6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51,49.95,0.0,52.07,0.0,50.0,100.0,0.0,8.27,21.6,MULTI_STRATEGY,12.0,,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1538,08/23/2022,20:01:30,SYM,13.01,1000.00,1000.00,0.00,0,7.84,-30.24,0.0,90.0,-3.28,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-31.44,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,3.95,0.0,-44.3,-100.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,49.95,0.0,45.14,0.0,50.0,100.0,0.0,7.84,21.6,MULTI_STRATEGY,12.0,,49.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1539,08/23/2022,20:02:30,SYM,13.02,1000.00,1000.00,0.00,0,7.35,-20.24,0.0,90.0,-5.75,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-32.78,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,-2.75,0.0,-44.47,-100.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,49.95,0.0,45.81,0.0,50.0,100.0,0.0,7.35,21.6,MULTI_STRATEGY,12.0,,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1540,08/23/2022,20:03:30,SYM,13.02,1000.00,1000.00,0.00,0,7.75,-0.24,0.0,90.0,-5.75,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-35.27,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,3.5,0.0,-44.47,-100.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,49.95,0.0,45.8,0.0,50.0,100.0,0.0,7.75,21.6,MULTI_STRATEGY,12.0,,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1541,08/23/2022,20:04:59,SYM,13.05,1000.00,1000.00,0.00,0,8.05,29.76,0.0,90.0,-22.29,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-89.4,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,29.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,4.88,0.0,-47.18,-100.0,2.34,0.0,0.0,1.57,0.0,0.0,0.0,0.0,7.54,49.95,0.0,47.79,0.0,50.0,100.0,-3.96,8.05,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1542,08/23/2022,20:05:59,SYM,13.11,1000.00,1000.00,0.00,0,12.57,69.76,0.0,90.0,-37.52,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,58.54,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,10.18,0.0,22.84,-100.0,2.31,0.0,0.0,1.57,0.0,0.0,0.0,0.0,1.8,49.95,0.0,64.61,0.0,50.0,100.0,-14.91,12.57,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1543,08/23/2022,20:07:00,SYM,13.12,1000.00,1000.00,0.00,0,12.49,69.76,0.0,90.0,-39.49,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,62.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,10.04,0.0,20.78,-100.0,2.31,0.0,0.0,1.57,0.0,0.0,0.0,0.0,2.93,49.95,0.0,65.43,0.0,50.0,100.0,-18.41,12.49,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1544,08/23/2022,20:09:30,SYM,13.11,1000.00,1000.00,0.00,0,14.49,89.76,0.0,90.0,-37.52,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,58.54,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,10.18,0.0,21.89,-100.0,2.31,0.0,0.0,25.78,0.0,0.0,0.0,0.0,1.8,49.95,0.0,77.41,0.0,50.0,100.0,-16.4,14.49,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1545,08/23/2022,20:10:59,SYM,13.10,1000.00,1000.00,0.00,0,12.99,89.76,0.0,90.0,-32.64,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,38.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,4.1,0.0,23.98,-100.0,2.32,0.0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,49.95,0.0,50.89,0.0,50.0,100.0,0.0,12.99,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1546,08/23/2022,20:12:00,SYM,13.12,1000.00,1000.00,0.00,0,11.72,89.76,0.0,90.0,-39.73,90.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,57.04,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,3.59,0.0,20.95,-100.0,2.31,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,49.95,0.0,52.22,0.0,50.0,100.0,-17.13,11.72,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1547,08/23/2022,20:13:30,SYM,13.02,1000.00,1000.00,0.00,0,11.49,79.76,0.0,90.0,-1.67,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,18.81,0.0,0.0,-100.0,2.35,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,49.95,0.0,45.46,0.0,50.0,100.0,0.0,11.49,21.6,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1548,08/23/2022,20:18:30,SYM,13.02,1000.00,1000.00,0.00,0,11.37,69.76,0.0,90.0,-1.67,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,18.81,0.0,0.0,-100.0,6.15,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,49.95,0.0,45.45,0.0,50.0,100.0,0.0,11.37,21.6,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1549,08/23/2022,20:19:30,SYM,13.06,1000.00,1000.00,0.00,0,11.70,49.76,0.0,90.0,-8.09,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,18.35,0.0,0.0,-100.0,6.13,0.0,0.0,5.53,0.0,0.0,0.0,0.0,3.93,49.95,0.0,48.12,0.0,50.0,100.0,0.0,11.7,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1550,08/23/2022,20:20:30,SYM,13.09,1000.00,1000.00,0.00,0,11.87,39.76,0.0,90.0,-24.12,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-36.55,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,28.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,21.38,0.0,0.0,-100.0,6.11,0.0,0.0,5.53,0.0,0.0,0.0,0.0,5.79,49.95,0.0,50.14,0.0,50.0,100.0,-12.39,11.87,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1551,08/23/2022,20:21:40,SYM,13.01,1000.00,1000.00,0.00,0,10.39,9.76,0.0,-90.0,0.55,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-7.53,0.0,0.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,-0.86,0.0,0.0,-100.0,6.16,0.0,0.0,5.53,0.0,0.0,0.0,0.0,7.4,0.0,0.0,44.68,48.13,50.0,100.0,0.0,10.39,21.6,MULTI_STRATEGY,12.0,,-99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1552,08/23/2022,20:23:30,SYM,13.06,1000.00,1000.00,0.00,0,14.13,-10.24,0.0,90.0,-8.09,90.0,-90.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-5.33,90.0,90.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.97,0.0,0.0,-100.0,6.13,0.0,0.0,5.53,0.0,0.0,0.0,0.0,2.89,49.95,0.0,60.0,36.92,50.0,100.0,-6.91,14.13,21.6,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1553,08/23/2022,20:25:00,SYM,13.10,1000.00,1000.00,0.00,0,14.86,-20.24,0.0,90.0,-26.45,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,32.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,23.83,0.0,20.86,-100.0,6.1,0.0,0.0,3.25,0.0,0.0,0.0,0.0,6.62,49.95,0.0,63.33,20.41,50.0,100.0,-14.21,14.86,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1554,08/23/2022,20:26:30,SYM,13.10,1000.00,1000.00,0.00,0,14.65,-30.24,0.0,90.0,-26.45,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,90.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,32.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,23.83,0.0,20.86,-100.0,6.1,0.0,0.0,3.25,0.0,0.0,0.0,0.0,6.62,49.95,0.0,75.95,3.93,50.0,100.0,-14.21,14.65,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.24,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1555,08/23/2022,20:34:30,SYM,13.08,1000.00,1000.00,0.00,0,11.85,-38.42,0.0,90.0,-9.15,90.0,-90.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,12.2,0.0,0.0,-100.0,15.29,0.0,0.0,5.59,0.0,0.0,0.0,0.0,6.61,49.95,0.0,49.27,0.0,50.0,100.0,0.0,11.85,21.74,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.42,7.61,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1556,08/23/2022,20:36:30,SYM,13.09,1000.00,1000.00,0.00,0,12.62,-48.42,0.0,90.0,-22.23,90.0,-90.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,23.35,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,11.27,0.0,0.0,-100.0,15.33,0.0,0.0,21.05,0.0,0.0,0.0,0.0,5.78,49.95,0.0,49.93,0.0,50.0,100.0,0.0,12.62,21.74,MULTI_STRATEGY,12.0,,-94.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.42,7.61,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1557,08/23/2022,20:37:30,SYM,13.07,1000.00,1000.00,0.00,0,14.17,-68.42,0.0,90.0,-7.3,90.0,-90.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,12.34,0.0,0.0,-100.0,15.26,0.0,0.0,21.06,0.0,0.0,0.0,0.0,7.39,49.95,0.0,48.56,27.31,50.0,100.0,0.0,14.17,23.19,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.42,8.12,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
1558,08/23/2022,20:38:40,SYM,13.01,1000.00,1000.00,0.00,0,13.36,-78.42,0.0,-90.0,1.75,90.0,0.0,-90.0,90.0,-90.0,-90.0,0.0,0.0,-90.0,0.0,0.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:93.3,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,-6.66,0.0,-51.91,-100.0,11.04,100.0,0.0,21.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,50.64,50.0,100.0,0.0,13.36,25.12,MULTI_STRATEGY,12.0,,-99.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.42,8.79,BALANCED_EXIT_STRATEGY,4.0,,true,13.05,12.85,false,50.0,75.6,75.6
